3.470874185125206957e+00,2.383607388529520144e+00,2.153533947612023880e+00,1.866328412695763328e+00,1.421501897500244693e+00,1.034705486092864390e+00,7.413718872139426486e-01,5.810375235838705077e-01,5.331136267376668236e-01,4.880440542565873674e-01,4.129829393513572700e-01,3.768858611044100804e-01,3.773373856613664867e-01,3.204651518521697273e-01,2.430743250672373901e-01,2.472739189496175050e-01,2.739515606709070905e-01,3.667068327796974558e-01,4.378359782725042559e-01,1.767357468604150161e-01,1.825983422789123067e-01
2.466220110684019318e+01,1.221983702123044324e+01,9.490023755053716314e+00,7.094409902182968963e+00,4.862364601343372783e+00,3.428557209732636668e+00,2.431961309737610488e+00,1.887983062120200950e+00,1.670760897109051291e+00,1.497203426456758191e+00,1.346942893235260952e+00,1.280956768508872745e+00,1.230308138849256938e+00,1.109349337888717146e+00,8.020162582911969373e-01,5.651833337916442046e-01,4.968485522049759795e-01,5.160420110886788647e-01,5.898125023079688889e-01,1.774560909575575718e-01,7.713892158398699683e-02
5.359895019542159744e+00,3.966044162264391826e+00,3.697560157487642662e+00,3.309097893904925147e+00,2.689326659550190346e+00,2.057612228940749244e+00,1.585369864277177188e+00,1.326210826271837062e+00,1.254960355647474657e+00,1.128636865255714383e+00,1.001528904446736368e+00,1.016339295458759118e+00,9.365133936005182180e-01,8.600126945873258766e-01,6.890883912030771885e-01,5.245499851529986657e-01,4.634025024881922028e-01,5.182957032416370957e-01,5.519781393347099607e-01,8.216945699779026890e-02,4.552479233322501151e-02
6.011132520910074994e+00,4.295355042650665922e+00,3.952636571659661868e+00,3.477049186957446913e+00,2.791238187576988050e+00,2.071935633867399762e+00,1.580889843118351124e+00,1.273350516282901967e+00,1.172079058766241078e+00,1.049982515695316865e+00,9.689901806935373729e-01,9.198759616827174579e-01,8.562507679126055704e-01,7.957270090909069893e-01,6.297555578684512767e-01,4.854422050040187453e-01,4.546549493496041539e-01,4.957217371940247919e-01,5.460288874767253997e-01,9.772410686119933909e-02,1.629278297664855935e-02
3.033124387972073510e+00,2.056114744723727572e+00,1.806788724579548422e+00,1.519046822963075360e+00,1.109584947387771692e+00,7.768941958920114743e-01,5.343520363177680643e-01,4.099050603860730502e-01,3.573052984873556492e-01,3.191679547744606382e-01,2.888691697621445509e-01,2.501624497472516029e-01,2.598882774218901348e-01,2.090852912192589785e-01,1.560304943348677642e-01,1.793209051349662908e-01,2.343589521128747466e-01,3.425476039888799562e-01,4.280352488053496551e-01,2.165052507877558707e-01,1.937198841599754306e-01
3.355170071833468626e+01,1.506402989021201577e+01,1.098599641469943400e+01,7.819027026991915541e+00,5.015241891533051444e+00,3.530744167426739910e+00,2.576542911140913272e+00,2.076599533266256792e+00,1.764175078225777238e+00,1.599027555742988715e+00,1.454580777715822171e+00,1.355057641459742390e+00,1.270053210393347953e+00,1.116475601912509275e+00,8.101418445289250148e-01,5.157016308781450231e-01,4.774763074301280885e-01,2.940845307259562502e-01,3.617281955571146068e-01,1.828064373948951882e-01,9.315179153355715447e-02
1.536826132898187858e+01,8.624790261966506222e+00,7.121247955485278780e+00,5.347103227327004937e+00,3.786952558425137116e+00,2.676167765981759761e+00,1.913109354118669225e+00,1.545390017336567778e+00,1.357759646290672473e+00,1.223627820548901513e+00,1.092041823879170481e+00,9.884080081286790165e-01,9.576742462755666319e-01,8.313115063093403645e-01,5.868936783664013834e-01,4.440253939351523349e-01,4.617600336784313253e-01,5.186111014506464834e-01,5.842437570116675305e-01,1.722138694893627364e-01,6.359418588829764130e-02
2.738063452372444218e+01,1.221245428622454554e+01,8.680362559027953395e+00,6.123457159703750818e+00,3.878052474172938968e+00,2.720935240667995636e+00,1.926887392071489291e+00,1.555922428071051522e+00,1.319115975525592788e+00,1.199532384012931052e+00,1.047686398496168625e+00,1.005279056641096291e+00,9.661218770723246640e-01,8.119053177721367032e-01,5.828480460805642860e-01,3.486985459019670275e-01,2.091046578381290932e-01,1.436778121456438462e-01,1.133187433928595084e-01,3.012947260106979552e-01,2.636669353576956976e-01
2.031493387770355241e+01,1.490528672916565611e+01,1.355191635678572482e+01,1.095218182546335406e+01,7.961490974499583650e+00,5.670853087771555501e+00,4.145563348951916360e+00,3.280481820559430162e+00,2.927726226635030127e+00,2.606051943372889923e+00,2.347808828928229286e+00,2.178871768684870869e+00,2.044456560655356636e+00,1.791846262074680007e+00,1.272611814357981874e+00,8.867011108404989628e-01,7.893234505981044924e-01,7.972847971304199977e-01,8.484884204345816139e-01,4.363079659358864437e-01,1.366304194513529857e-01
4.431686156079138961e+00,2.965081999402535473e+00,2.594053993552909443e+00,2.161814159485574649e+00,1.576704174111246415e+00,1.123570378740210707e+00,8.140156813802236213e-01,6.315533470265400906e-01,5.637844968708785043e-01,5.104064555141810677e-01,4.539203806652380435e-01,4.210648666305793486e-01,4.167590719383331144e-01,3.603539563407612278e-01,3.110194454194719071e-01,3.094108417701729175e-01,3.409544318582491407e-01,4.131035356913888568e-01,4.836478627842140110e-01,1.664669794347703735e-01,1.436974615079659179e-01
